1.399893840535854306e+00,7.031743358995299342e-01,5.177033481611094112e-01,4.637875326003025878e-01,4.051767865790074086e-01,3.408167859300010871e-01,3.349604505231157381e-01,3.012512236050315928e-01,2.795270604001977022e-01,2.797712813044805902e-01
8.166666666666670960e-01,9.166666666666674068e-01,9.333333333333334592e-01,9.666666666666675622e-01,9.333333333333334592e-01,1.000000000000000000e+00,9.666666666666675622e-01,8.833333333333348580e-01,9.000000000000007994e-01,9.833333333333339477e-01
