1.406362926086100584e+00,6.802741799519087529e-01,4.769907883051686670e-01,3.844153537109862850e-01,3.353893082193826758e-01,3.062888762990526592e-01,2.800679538648668254e-01,2.676999412912725029e-01,2.403621197986103297e-01,2.267725764728766025e-01
9.166666666666674068e-01,8.499999999999993117e-01,9.333333333333334592e-01,9.333333333333334592e-01,9.666666666666675622e-01,9.666666666666675622e-01,9.333333333333334592e-01,9.833333333333339477e-01,9.833333333333339477e-01,9.666666666666675622e-01
